split, sceneId, level, roomId, roomType, startX, startY, startZ, startAngle, goalObjectId, goalX, goalY, goalZ, dist, pathDist, pathNumDoors, pathDoorIds, pathNumRooms, pathRoomIndices
train,Barboursville,0,,,3.541,-1.141,-0.307,1.46,,1.932,-0.529,-0.666,1.759,1.759,,,,
train,Barboursville,0,,,3.221,-2.807,-0.303,2.246,,3.541,-1.141,-0.307,1.696,1.696,,,,
train,Barboursville,0,,,-1.304,-1.429,-0.301,5.57,,-0.083,-2.468,-0.298,1.603,1.603,,,,
train,Barboursville,0,,,-2.773,-0.378,-0.311,4.891,,-4.077,0.464,-0.325,1.552,1.552,,,,
train,Barboursville,0,,,1.745,-2.433,-0.304,1.56,,3.221,-2.807,-0.303,1.522,1.522,,,,
train,Barboursville,0,,,-3.82,-0.968,-0.32,5.046,,-4.077,0.464,-0.325,1.455,1.455,,,,
train,Barboursville,0,,,-2.175,-0.388,-0.312,0.707,,-1.304,-1.429,-0.301,1.357,1.357,,,,
train,Barboursville,0,,,-0.957,-0.274,-0.306,3.261,,-2.175,-0.388,-0.312,1.224,1.224,,,,
train,Barboursville,0,,,-0.083,-2.468,-0.298,0.191,,1.128,-2.453,-0.302,1.211,1.211,,,,
train,Barboursville,0,,,-0.957,-0.274,-0.306,3.261,,-1.304,-1.429,-0.301,1.206,1.206,,,,
train,Barboursville,0,,,-2.773,-0.378,-0.311,4.891,,-3.82,-0.968,-0.32,1.203,1.203,,,,
train,Barboursville,0,,,0.031,-0.007,-0.308,1.568,,-0.957,-0.274,-0.306,1.024,1.024,,,,
train,Barboursville,0,,,1.141,-2.179,-0.302,4.1,,2.197,0.28,-0.669,2.701,3.735,,,,
train,Barboursville,0,,,0.914,-4.137,-0.303,3.189,,1.895,-2.299,-0.304,2.083,3.163,,,,
train,Barboursville,0,,,-0.692,-0.206,-0.306,7.163,,2.189,-0.436,-0.666,2.912,6.684,,,,
train,Barboursville,0,,,0.458,0.24,-0.308,6.503,,-0.534,-0.234,-0.306,1.099,1.942,,,,
train,Barboursville,0,,,0.064,0.207,-0.308,4.743,,3.59,-1.078,-0.307,3.752,7.641,,,,
train,Barboursville,0,,,-2.659,-0.324,-0.311,8.64,,-3.967,0.639,-0.325,1.624,1.884,,,,
train,Barboursville,0,,,3.642,-0.821,-0.307,4.399,,2.221,0.322,-0.669,1.86,3.045,,,,
train,Barboursville,0,,,2.142,-2.143,-0.304,3.991,,3.622,-0.791,-0.307,2.005,3.063,,,,
train,Barboursville,0,,,0.167,-2.024,-0.298,6.252,,1.916,-2.149,-0.304,1.754,2.67,,,,
train,Barboursville,0,,,-1.362,-3.815,-0.304,8.612,,1.396,-1.976,-0.302,3.315,4.217,,,,
train,Barboursville,0,,,-0.916,-0.091,-0.306,6.68,,3.646,-2.604,-0.303,5.208,6.372,,,,
train,Barboursville,0,,,-2.649,-0.344,-0.311,5.062,,-3.58,0.95,-0.325,1.594,2.375,,,,
train,Barboursville,0,,,-1.874,-0.006,-0.312,5.735,,3.626,-0.995,-0.307,5.588,7.29,,,,
train,Barboursville,0,,,-0.779,-0.251,-0.306,6.554,,4.033,-0.92,-0.307,4.858,7.039,,,,
train,Barboursville,0,,,-1.418,-4.074,-0.304,9.092,,1.005,-4.031,-0.303,2.424,3.071,,,,
train,Barboursville,0,,,-1.986,-0.382,-0.312,5.336,,1.211,-4.312,-0.303,5.066,5.65,,,,
train,Barboursville,0,,,0.044,0.324,-0.308,5.229,,-0.763,-0.025,-0.306,0.88,1.67,,,,
train,Barboursville,0,,,0.207,0.268,-0.308,4.175,,2.466,0.126,-0.669,2.292,8.571,,,,
train,Barboursville,0,,,-0.062,-2.099,-0.298,2.16,,2.26,-0.421,-0.666,2.889,4.492,,,,
train,Barboursville,0,,,0.239,-2.138,-0.298,2.81,,3.306,-2.366,-0.303,3.076,4.262,,,,
train,Barboursville,0,,,0.879,-4.012,-0.303,6.002,,3.595,-2.408,-0.303,3.155,5.145,,,,
val,Pearce,0,,,-3.103,-8.605,-3.009,0.528,,-0.411,-13.94,-2.98,5.977,9.049,,,,
val,Pearce,2,,,-3.103,-3.058,-0.402,4.461,,-1.208,-10.416,-0.402,7.599,8.2,,,,
val,Pearce,2,,,0.506,2.812,-0.3,2.222,,-1.208,-10.416,-0.402,13.339,14.238,,,,
val,Pearce,2,,,-3.06,0.372,-0.346,6.034,,1.7,-8.527,-0.401,10.092,12.66,,,,
val,Pearce,2,,,-1.018,0.003,-0.365,0.706,,-3.751,-14.77,-0.724,15.029,16.008,,,,
val,Pearce,2,,,-4.97,-11.815,-0.359,0.353,,-3.108,-1.594,-0.382,10.389,12.158,,,,
val,Pearce,2,,,-6.463,-10.975,-0.353,5.159,,-1.288,-7.996,-0.402,5.971,6.819,,,,
val,Pearce,2,,,-4.168,-8.293,-0.389,0.285,,0.649,0.889,-0.341,10.368,12.787,,,,
val,Pearce,2,,,-5.068,-9.578,-0.381,1.825,,-1.311,-2.977,-0.402,7.594,9.482,,,,
val,Pearce,0,,,-2.867,-4.84,-3,0.467,,-3.082,-13.27,-2.991,8.433,8.433,,,,
val,Pearce,2,,,-3.108,-1.594,-0.382,4.662,,-3.751,-14.77,-0.724,13.196,13.223,,,,
val,Pearce,2,,,-5.068,-9.578,-0.381,1.825,,-3.049,-0.686,-0.369,9.118,10.827,,,,
val,Pearce,2,,,-3.103,-3.058,-0.402,4.461,,-3.751,-14.77,-0.724,11.735,11.759,,,,
val,Pearce,0,,,-3.103,-8.605,-3.009,0.528,,-3.629,-15.801,-2.98,7.215,7.226,,,,
val,Pearce,2,,,-3.112,-6.62,-0.401,1.924,,0.506,2.812,-0.3,10.103,11.852,,,,
val,Pearce,2,,,-4.97,-11.815,-0.359,0.353,,-1.311,-2.977,-0.402,9.565,11.722,,,,
val,Pearce,2,,,-1.364,-1.023,-0.389,1.444,,1.7,-8.527,-0.401,8.106,9.585,,,,
val,Pearce,2,,,-3.079,-8.758,-0.394,1.678,,-3.751,-14.77,-0.724,6.058,6.058,,,,
val,Pearce,2,,,-4.97,-11.815,-0.359,0.353,,-1.307,-2.009,-0.393,10.469,12.691,,,,
val,Pearce,2,,,1.003,-0.412,-0.362,0.802,,-2.093,-8.845,-0.41,8.984,12.237,,,,
val,Pearce,2,,,-3.112,-6.62,-0.401,1.924,,-3.82,-13.751,-0.362,7.166,9.28,,,,
val,Pearce,2,,,-4.168,-8.293,-0.389,0.285,,-3.82,-13.751,-0.362,5.47,8.327,,,,
val,Pearce,2,,,-3.82,-13.751,-0.362,3.674,,0.649,0.889,-0.341,15.307,18.98,,,,
val,Pearce,2,,,-5.068,-9.578,-0.381,1.825,,0.837,-1.926,-0.379,9.665,17.176,,,,
val,Pearce,2,,,-3.049,-0.686,-0.369,0.287,,-3.751,-14.77,-0.724,14.107,14.131,,,,
val,Pearce,2,,,-4.97,-11.815,-0.359,0.353,,1.627,-6.423,-0.391,8.52,13.46,,,,
val,Pearce,0,,,-0.811,-3.619,-3.002,3.581,,-2.886,-18.331,-2.887,14.858,16.822,,,,
val,Pearce,2,,,-3.82,-13.751,-0.362,3.674,,1.806,-7.257,-0.383,8.592,16.696,,,,
val,Pearce,2,,,-5.068,-9.578,-0.381,1.825,,1.593,-3.993,-0.378,8.692,13.65,,,,
val,Pearce,2,,,-5.122,-10.513,-0.373,1.287,,0.506,2.812,-0.3,14.465,17.222,,,,
val,Pearce,2,,,-3.82,-13.751,-0.362,3.674,,0.506,2.812,-0.3,17.119,20.909,,,,
val,Pearce,2,,,-3.103,-3.058,-0.402,4.461,,0.649,0.889,-0.341,5.446,7.176,,,,
val,Pearce,2,,,-3.079,-8.758,-0.394,1.678,,1.627,-6.423,-0.391,5.253,8.702,,,,
val,Pearce,2,,,-6.463,-10.975,-0.353,5.159,,-3.108,-1.594,-0.382,9.963,12.273,,,,
val,Pearce,2,,,-3.103,-3.058,-0.402,4.461,,-3.82,-13.751,-0.362,10.718,12.843,,,,
val,Pearce,0,,,-3.271,-2.722,-2.989,0.271,,-3.076,-7.748,-3.01,5.029,5.029,,,,
val,Pearce,2,,,-3.049,-0.686,-0.369,0.287,,-3.82,-13.751,-0.362,13.089,15.215,,,,
val,Pearce,0,,,-2.234,-1.301,-2.987,1.367,,-2.832,-17.407,-2.962,16.117,16.375,,,,
val,Pearce,2,,,-5.122,-10.513,-0.373,1.287,,-1.909,0.77,-0.349,11.731,14.039,,,,
val,Pearce,2,,,0.506,2.812,-0.3,2.222,,-1.308,-4.871,-0.413,7.895,8.7,,,,
val,Pearce,2,,,-5.122,-10.513,-0.373,1.287,,0.837,-1.926,-0.379,10.453,18.113,,,,
val,Pearce,2,,,-3.06,0.372,-0.346,6.034,,0.168,-8.926,-0.402,9.843,11.777,,,,
val,Pearce,0,,,0.263,-0.159,-2.982,1.546,,-2.867,-4.84,-3,5.632,6.644,,,,
val,Pearce,0,,,-2.234,-1.301,-2.987,1.367,,-2.711,-15.076,-2.976,13.784,13.833,,,,
val,Pearce,2,,,-4.97,-11.815,-0.359,0.353,,0.506,2.812,-0.3,15.619,18.525,,,,
val,Pearce,2,,,-6.463,-10.975,-0.353,5.159,,-3.049,-0.686,-0.369,10.841,13.182,,,,
val,Pearce,2,,,-3.82,-13.751,-0.362,3.674,,1.003,-0.412,-0.362,14.184,20.328,,,,
val,Pearce,2,,,-4.168,-8.293,-0.389,0.285,,-1.018,0.003,-0.365,8.874,10.899,,,,
val,Pearce,2,,,-4.97,-11.815,-0.359,0.353,,-1.264,-6.577,-0.402,6.417,8.123,,,,
val,Pearce,0,,,-2.867,-4.84,-3,0.467,,-2.832,-17.407,-2.962,12.567,12.788,,,,
val,Pearce,0,,,-0.411,-13.94,-2.98,1.647,,-2.886,-18.331,-2.887,5.041,9.679,,,,
val,Pearce,2,,,-1.018,0.003,-0.365,0.706,,0.168,-8.926,-0.402,9.008,9.733,,,,
val,Pearce,2,,,-4.97,-11.815,-0.359,0.353,,1.806,-7.257,-0.383,8.166,14.312,,,,
val,Pearce,2,,,0.837,-1.926,-0.379,0.422,,-3.807,-16.731,-0.372,15.517,22.664,,,,
val,Pearce,2,,,-5.068,-9.578,-0.381,1.825,,0.649,0.889,-0.341,11.926,14.356,,,,
val,Pearce,2,,,-6.463,-10.975,-0.353,5.159,,-3.087,-4.608,-0.404,7.207,9.259,,,,
val,Pearce,0,,,-1.122,-0.068,-2.976,1.085,,-3.082,-13.27,-2.991,13.346,13.681,,,,
val,Pearce,2,,,-3.049,-0.686,-0.369,0.287,,-3.144,-10.454,-0.39,9.769,9.769,,,,
val,Pearce,0,,,-3.103,-8.605,-3.009,0.528,,-2.832,-17.407,-2.962,8.807,9.02,,,,
val,Pearce,2,,,-3.144,-10.454,-0.39,2.363,,1.7,-8.527,-0.401,5.213,12.505,,,,
val,Pearce,2,,,-6.463,-10.975,-0.353,5.159,,0.506,2.812,-0.3,15.449,18.64,,,,
val,Pearce,2,,,0.649,0.889,-0.341,2.127,,0.168,-8.926,-0.402,9.827,11.62,,,,
val,Pearce,2,,,-3.049,-0.686,-0.369,0.287,,-2.093,-8.845,-0.41,8.216,9.062,,,,
val,Pearce,2,,,-3.112,-6.62,-0.401,1.924,,-1.018,0.003,-0.365,6.947,9.386,,,,
val,Pearce,2,,,-3.108,-1.594,-0.382,4.662,,-1.264,-6.577,-0.402,5.314,10.529,,,,
val,Pearce,2,,,0.837,-1.926,-0.379,0.422,,1.806,-7.257,-0.383,5.419,14.075,,,,
val,Pearce,2,,,-5.194,-8.499,-0.379,5.828,,1.003,-0.412,-0.362,10.189,15.179,,,,
val,Pearce,2,,,-3.137,-12.175,-0.382,2.429,,-1.895,2.655,-0.314,14.882,15,,,,
val,Pearce,0,,,-2.234,-1.301,-2.987,1.367,,-3.076,-7.748,-3.01,6.502,6.502,,,,
val,Pearce,2,,,0.506,2.812,-0.3,2.222,,0.168,-8.926,-0.402,11.744,13.55,,,,
val,Pearce,2,,,-3.807,-16.731,-0.372,5.869,,0.168,-8.926,-0.402,8.759,11.257,,,,
val,Pearce,2,,,-4.168,-8.293,-0.389,0.285,,1.806,-7.257,-0.383,6.063,10.504,,,,
val,Pearce,2,,,-3.751,-14.77,-0.724,4.377,,-1.208,-10.416,-0.402,5.053,8.558,,,,
val,Pearce,2,,,-4.168,-8.293,-0.389,0.285,,-3.06,0.372,-0.346,8.735,10.315,,,,
val,Pearce,2,,,-5.122,-10.513,-0.373,1.287,,-3.103,-3.058,-0.402,7.724,9.391,,,,
val,Pearce,2,,,-3.144,-10.454,-0.39,2.363,,-1.311,-2.977,-0.402,7.698,8.662,,,,
val,Pearce,2,,,-3.144,-10.454,-0.39,2.363,,-1.895,2.655,-0.314,13.169,13.28,,,,
val,Pearce,2,,,-5.122,-10.513,-0.373,1.287,,-1.307,-2.009,-0.393,9.321,11.388,,,,
val,Pearce,2,,,-3.807,-16.731,-0.372,5.869,,-1.288,-7.996,-0.402,9.091,9.951,,,,
val,Pearce,2,,,1.593,-3.993,-0.378,4.633,,0.168,-8.926,-0.402,5.134,10.914,,,,
val,Pearce,2,,,-5.068,-9.578,-0.381,1.825,,-0.121,-6.329,-0.394,5.918,9.469,,,,
val,Pearce,2,,,-3.087,-4.608,-0.404,4.403,,1.806,-7.257,-0.383,5.563,13.705,,,,
val,Pearce,2,,,-3.137,-12.175,-0.382,2.429,,0.506,2.812,-0.3,15.424,17.184,,,,
val,Pearce,2,,,-3.137,-12.175,-0.382,2.429,,-0.121,-6.329,-0.394,6.577,10.368,,,,
val,Pearce,2,,,-3.137,-12.175,-0.382,2.429,,0.649,0.889,-0.341,13.601,15.255,,,,
val,Pearce,2,,,-4.168,-8.293,-0.389,0.285,,-1.307,-2.009,-0.393,6.905,8.883,,,,
val,Pearce,2,,,-6.463,-10.975,-0.353,5.159,,-1.311,-2.977,-0.402,9.514,11.838,,,,
val,Pearce,2,,,-4.97,-11.815,-0.359,0.353,,-1.018,0.003,-0.365,12.462,14.708,,,,
val,Pearce,0,,,-1.122,-0.068,-2.976,1.085,,-3.103,-8.605,-3.009,8.763,9.015,,,,
val,Pearce,0,,,-3.096,-11.046,-3.006,0.541,,-3.117,-16.725,-2.976,5.679,5.841,,,,
val,Pearce,2,,,-4.97,-11.815,-0.359,0.353,,-1.364,-1.023,-0.389,11.379,13.677,,,,
val,Pearce,2,,,-3.049,-0.686,-0.369,0.287,,-1.208,-10.416,-0.402,9.903,10.573,,,,
val,Pearce,2,,,-3.079,-8.758,-0.394,1.678,,-1.018,0.003,-0.365,9.001,9.95,,,,
val,Pearce,0,,,-3.271,-2.722,-2.989,0.271,,-2.886,-18.331,-2.887,15.613,15.791,,,,
val,Pearce,2,,,-1.909,0.77,-0.349,0.707,,-1.288,-7.996,-0.402,8.788,8.831,,,,
val,Pearce,2,,,-1.311,-2.977,-0.402,5.047,,-1.703,-12.054,-0.386,9.085,9.085,,,,
val,Pearce,2,,,-5.068,-9.578,-0.381,1.825,,-3.06,0.372,-0.346,10.15,11.884,,,,
val,Pearce,2,,,-1.307,-2.009,-0.393,0.004,,-1.703,-12.054,-0.386,10.053,10.053,,,,
val,Pearce,2,,,0.506,2.812,-0.3,2.222,,1.7,-8.527,-0.401,11.403,14.436,,,,
val,Pearce,2,,,0.649,0.889,-0.341,2.127,,1.806,-7.257,-0.383,8.227,11.254,,,,
train,Frierson,2,,,-13.189,4.1,-0.102,5.311,,-12.062,-3.248,-0.091,7.434,7.954,,,,
train,Frierson,2,,,-15.434,2.316,-0.103,1.751,,-10.357,-5.657,-0.094,9.453,17.857,,,,
train,Frierson,2,,,-7.051,0.644,-0.073,4.876,,-10.357,-5.657,-0.094,7.116,18.042,,,,
train,Frierson,2,,,-15.434,2.316,-0.103,1.751,,-12.062,-3.248,-0.091,6.506,9.49,,,,
train,Frierson,2,,,-7.051,0.644,-0.073,4.876,,-11.242,3.433,-0.093,5.034,5.034,,,,
train,Frierson,2,,,-13.249,2.43,-0.098,1.401,,-7.715,7.259,-0.109,7.345,11.543,,,,
train,Frierson,2,,,-10.357,-5.657,-0.094,5.46,,-9.986,9.099,-0.12,14.761,24.454,,,,
train,Frierson,2,,,-13.189,4.1,-0.102,5.311,,-6.188,-2.479,-0.092,9.608,11.916,,,,
train,Frierson,2,,,-6.635,-0.788,-0.091,4.373,,-14.424,8.614,-0.133,12.21,18.995,,,,
train,Frierson,2,,,-11.277,-0.457,-0.087,5.946,,-7.541,9.109,-0.115,10.27,15.667,,,,
train,Frierson,2,,,-8.013,0.582,-0.079,4.548,,-12.623,6.993,-0.114,7.896,9.53,,,,
train,Frierson,2,,,-13.015,-4.307,-0.102,5.215,,-8.766,3.095,-0.094,8.536,9.312,,,,
train,Frierson,2,,,-11.295,0.742,-0.08,2.516,,-15.211,-4.401,-0.107,6.465,7.452,,,,
train,Frierson,2,,,-11.242,3.433,-0.093,5.878,,-8.273,-5.579,-0.093,9.489,17.243,,,,
train,Frierson,2,,,-8.013,0.582,-0.079,4.548,,-5.145,8.85,-0.116,8.751,18.723,,,,
train,Frierson,2,,,-8.766,3.095,-0.094,6.171,,-14.394,8.959,-0.138,8.128,9.993,,,,
train,Frierson,2,,,-9.757,1.817,-0.085,5.35,,-15.579,4.238,-0.111,6.305,6.516,,,,
train,Frierson,2,,,-11.242,3.433,-0.093,5.878,,-13.015,-4.307,-0.102,7.941,8.215,,,,
train,Frierson,2,,,-8.273,-5.579,-0.093,5.443,,-14.394,8.959,-0.138,15.774,24.736,,,,
train,Frierson,2,,,-6.635,-0.788,-0.091,4.373,,-10.145,7.298,-0.11,8.815,19.336,,,,
train,Frierson,2,,,-6.188,-2.479,-0.092,1.921,,-14.394,8.959,-0.138,14.077,18.244,,,,
train,Frierson,2,,,-15.434,2.316,-0.103,1.751,,-6.635,-0.788,-0.091,9.331,14.545,,,,
train,Frierson,2,,,-15.434,2.316,-0.103,1.751,,-7.715,7.259,-0.109,9.166,13.731,,,,
train,Frierson,2,,,-13.249,2.43,-0.098,1.401,,-13.015,-4.307,-0.102,6.741,8.726,,,,
train,Frierson,2,,,-6.635,-0.788,-0.091,4.373,,-7.715,7.259,-0.109,8.12,21.766,,,,
train,Frierson,2,,,-5.73,0.643,-0.077,4.92,,-15.211,-4.401,-0.107,10.739,14.348,,,,
train,Frierson,2,,,-11.292,5.207,-0.097,0.198,,-7.541,9.109,-0.115,5.412,10.003,,,,
train,Frierson,2,,,-15.434,2.316,-0.103,1.751,,-12.111,8.733,-0.128,7.226,9.206,,,,
train,Frierson,2,,,-6.635,-0.788,-0.091,4.373,,-14.394,8.959,-0.138,12.458,19.34,,,,
train,Frierson,2,,,-11.295,0.742,-0.08,2.516,,-15.269,-6.416,-0.119,8.187,8.606,,,,
train,Frierson,2,,,-7.051,0.644,-0.073,4.876,,-7.715,7.259,-0.109,6.649,14.87,,,,
train,Frierson,2,,,-15.579,4.238,-0.111,2.804,,-10.357,-5.657,-0.094,11.188,18.715,,,,
train,Frierson,2,,,-15.211,-4.401,-0.107,0.248,,-11.273,7.074,-0.111,12.132,13.784,,,,
train,Frierson,2,,,-11.242,3.433,-0.093,5.878,,-11.92,-5.809,-0.107,9.267,9.355,,,,
train,Frierson,2,,,-11.92,-5.809,-0.107,4.388,,-12.111,8.733,-0.128,14.543,14.748,,,,
train,Frierson,2,,,-11.92,-5.809,-0.107,4.388,,-10.145,7.298,-0.11,13.226,16.844,,,,
train,Frierson,2,,,-11.206,-2.295,-0.096,2.712,,-14.693,6.957,-0.125,9.887,12.791,,,,
train,Frierson,2,,,-6.635,-0.788,-0.091,4.373,,-10.357,-5.657,-0.094,6.128,15.657,,,,
train,Frierson,2,,,-11.92,-5.809,-0.107,4.388,,-14.394,8.959,-0.138,14.973,16.848,,,,
train,Frierson,2,,,-13.249,2.43,-0.098,1.401,,-15.269,-6.416,-0.119,9.073,11.809,,,,
train,Frierson,2,,,-15.579,4.238,-0.111,2.804,,-15.269,-6.416,-0.119,10.658,14.855,,,,
train,Frierson,2,,,-8.169,1.684,-0.078,4.909,,-15.211,-4.401,-0.107,9.307,11.5,,,,
train,Frierson,2,,,-14.693,6.957,-0.125,3.202,,-7.541,9.109,-0.115,7.469,8.848,,,,
train,Frierson,2,,,-8.013,0.582,-0.079,4.548,,-10.145,7.298,-0.11,7.046,12.026,,,,
train,Frierson,2,,,-11.292,5.207,-0.097,0.198,,-5.145,8.85,-0.116,7.145,12.412,,,,
train,Frierson,2,,,-13.249,2.43,-0.098,1.401,,-9.494,-5.952,-0.095,9.184,16.578,,,,
train,Frierson,2,,,-9.757,1.817,-0.085,5.35,,-7.715,7.259,-0.109,5.813,11.75,,,,
train,Frierson,2,,,-5.73,0.643,-0.077,4.92,,-12.623,6.993,-0.114,9.372,11.265,,,,
train,Frierson,2,,,-5.73,0.643,-0.077,4.92,,-11.292,5.207,-0.097,7.195,8.129,,,,
train,Frierson,2,,,-5.73,0.643,-0.077,4.92,,-10.145,7.298,-0.11,7.986,13.761,,,,
train,Frierson,2,,,-11.182,1.775,-0.082,5.426,,-8.273,-5.579,-0.093,7.908,15.586,,,,
train,Frierson,2,,,-6.635,-0.788,-0.091,4.373,,-11.273,7.074,-0.111,9.129,15.488,,,,
train,Frierson,2,,,-11.295,0.742,-0.08,2.516,,-14.693,6.957,-0.125,7.083,9.753,,,,
train,Frierson,2,,,-9.494,-5.952,-0.095,1.678,,-9.278,5.297,-0.101,11.251,18.774,,,,
train,Frierson,2,,,-6.635,-0.788,-0.091,4.373,,-9.986,9.099,-0.12,10.44,21.144,,,,
train,Frierson,2,,,-8.273,-5.579,-0.093,5.443,,-11.277,-0.457,-0.087,5.938,13.353,,,,
train,Frierson,2,,,-6.737,-2.433,-0.088,5.438,,-11.292,5.207,-0.097,8.894,11.974,,,,
train,Frierson,2,,,-11.242,3.433,-0.093,5.878,,-6.635,-0.788,-0.091,6.249,11.847,,,,
train,Frierson,2,,,-15.269,-6.416,-0.119,1.919,,-5.145,8.85,-0.116,18.317,25.483,,,,
train,Frierson,2,,,-13.249,2.43,-0.098,1.401,,-10.145,7.298,-0.11,5.773,9.113,,,,
train,Frierson,2,,,-15.269,-6.416,-0.119,1.919,,-9.986,9.099,-0.12,16.389,20.594,,,,
train,Frierson,2,,,-13.015,-4.307,-0.102,5.215,,-7.541,9.109,-0.115,14.49,19.991,,,,
train,Frierson,2,,,-8.169,1.684,-0.078,4.909,,-11.92,-5.809,-0.107,8.379,10.712,,,,
train,Frierson,2,,,-8.169,1.684,-0.078,4.909,,-15.579,4.238,-0.111,7.837,7.946,,,,
train,Frierson,2,,,-6.188,-2.479,-0.092,1.921,,-12.111,8.733,-0.128,12.681,16.144,,,,
train,Frierson,2,,,-5.73,0.643,-0.077,4.92,,-11.277,-0.457,-0.087,5.655,8.095,,,,
train,Frierson,2,,,-8.273,-5.579,-0.093,5.443,,-11.292,5.207,-0.097,11.201,19.017,,,,
train,Frierson,2,,,-8.273,-5.579,-0.093,5.443,,-14.693,6.957,-0.125,14.084,24.305,,,,
train,Frierson,2,,,-10.357,-5.657,-0.094,5.46,,-7.541,9.109,-0.115,15.032,26.934,,,,
train,Frierson,2,,,-12.062,-3.248,-0.091,5.279,,-8.766,3.095,-0.094,7.149,7.887,,,,
train,Frierson,2,,,-7.051,0.644,-0.073,4.876,,-11.92,-5.809,-0.107,8.083,12.239,,,,
train,Frierson,2,,,-11.277,-0.457,-0.087,5.946,,-11.292,5.207,-0.097,5.664,5.664,,,,
train,Frierson,2,,,-8.013,0.582,-0.079,4.548,,-14.424,8.614,-0.133,10.277,11.685,,,,
train,Frierson,2,,,-11.277,-0.457,-0.087,5.946,,-9.278,5.297,-0.101,6.091,6.598,,,,
train,Frierson,2,,,-11.92,-5.809,-0.107,4.388,,-8.766,3.095,-0.094,9.446,10.451,,,,
train,Frierson,2,,,-9.757,1.817,-0.085,5.35,,-6.188,-2.479,-0.092,5.585,10.517,,,,
train,Frierson,2,,,-6.188,-2.479,-0.092,1.921,,-7.715,7.259,-0.109,9.858,20.669,,,,
train,Frierson,2,,,-6.737,-2.433,-0.088,5.438,,-15.211,-4.401,-0.107,8.7,8.996,,,,
train,Frierson,2,,,-11.242,3.433,-0.093,5.878,,-5.145,8.85,-0.116,8.155,14.186,,,,
train,Frierson,2,,,-6.635,-0.788,-0.091,4.373,,-11.292,5.207,-0.097,7.592,13.621,,,,
train,Frierson,2,,,-13.189,4.1,-0.102,5.311,,-8.273,-5.579,-0.093,10.856,18.407,,,,
train,Frierson,2,,,-11.92,-5.809,-0.107,4.388,,-9.986,9.099,-0.12,15.033,18.652,,,,
train,Frierson,2,,,-7.051,0.644,-0.073,4.876,,-13.189,4.1,-0.102,7.044,7.044,,,,
train,Frierson,2,,,-11.295,0.742,-0.08,2.516,,-9.986,9.099,-0.12,8.458,11.988,,,,
train,Frierson,2,,,-5.73,0.643,-0.077,4.92,,-12.062,-3.248,-0.091,7.432,10.995,,,,
train,Frierson,2,,,-6.635,-0.788,-0.091,4.373,,-9.494,-5.952,-0.095,5.902,16.567,,,,
train,Frierson,2,,,-11.295,0.742,-0.08,2.516,,-8.273,-5.579,-0.093,7.007,14.552,,,,
train,Frierson,2,,,-13.189,4.1,-0.102,5.311,,-10.496,-3.892,-0.077,8.433,18.092,,,,
train,Frierson,2,,,-11.242,3.433,-0.093,5.878,,-7.541,9.109,-0.115,6.776,11.777,,,,
train,Frierson,2,,,-14.693,6.957,-0.125,3.202,,-9.986,9.099,-0.12,5.171,6.369,,,,
train,Frierson,2,,,-9.278,5.297,-0.101,5.444,,-14.394,8.959,-0.138,6.292,10.201,,,,
train,Frierson,2,,,-11.295,0.742,-0.08,2.516,,-9.494,-5.952,-0.095,6.932,13.376,,,,
train,Frierson,2,,,-9.757,1.817,-0.085,5.35,,-14.424,8.614,-0.133,8.246,8.979,,,,
train,Frierson,2,,,-11.182,1.775,-0.082,5.426,,-5.145,8.85,-0.116,9.301,15.846,,,,
train,Frierson,2,,,-8.013,0.582,-0.079,4.548,,-11.273,7.074,-0.111,7.265,8.178,,,,
train,Frierson,2,,,-14.424,8.614,-0.133,2.924,,-5.145,8.85,-0.116,9.282,11.617,,,,
train,Frierson,2,,,-15.579,4.238,-0.111,2.804,,-15.211,-4.401,-0.107,8.647,13.701,,,,
train,Frierson,2,,,-7.051,0.644,-0.073,4.876,,-15.579,4.238,-0.111,9.254,9.438,,,,
train,Frierson,2,,,-8.013,0.582,-0.079,4.548,,-15.434,2.316,-0.103,7.621,8.435,,,,
train,Frierson,2,,,-11.295,0.742,-0.08,2.516,,-10.357,-5.657,-0.094,6.468,12.466,,,,
train,Sunshine,0,,,0.426,15.638,0.087,5.667,,0.775,9.389,0.079,6.259,6.259,,,,
train,Sunshine,2,,,3.546,0.559,-2.931,5.446,,2.558,14.618,-2.589,14.098,14.203,,,,
train,Sunshine,0,,,0.775,9.389,0.079,0.291,,6.652,5.988,0.058,6.79,14.219,,,,
train,Sunshine,0,,,2.673,12.302,0.072,0.062,,0.743,6.238,0.089,6.364,7.875,,,,
train,Sunshine,0,,,2.673,12.302,0.072,0.062,,4.583,6.349,0.091,6.252,7.394,,,,
train,Sunshine,0,,,1.931,14.178,0.077,4.473,,2.707,6.85,0.08,7.369,7.47,,,,
train,Sunshine,2,,,2.662,2.06,-3.347,5.631,,2.558,14.618,-2.589,12.581,12.592,,,,
train,Sunshine,0,,,0.426,15.638,0.087,5.667,,4.583,6.349,0.091,10.177,11.509,,,,
train,Sunshine,0,,,1.931,14.178,0.077,4.473,,3.118,4.588,0.085,9.663,9.744,,,,
train,Sunshine,2,,,2.686,8.54,-2.593,0.477,,2.558,14.618,-2.589,6.08,6.08,,,,
train,Sunshine,0,,,-2.151,14.09,0.101,6.195,,-3.69,4.641,0.102,9.574,12.786,,,,
