 startX, startY, startZ, goalX, goalY, goalZ
7.885,-3.597,-3.598,9.486,4.699,-3.6
13.269,-3.931,-0.076,12.319,4.902,-0.105
5.822,5.351,-3.593,2.28,-0.029,-3.612
5.898,3.707,-3.59,-1.231,0.036,-3.597
3.69,4.831,-0.137,10.27,-1.466,-0.134
15.262,-4.071,-0.072,3.69,4.831,-0.137
8.019,-4.624,-3.598,0.222,1.459,-3.606
7.166,2.713,-0.175,10.152,-2.494,-0.139
16.9,0.114,-0.089,7.096,4.662,-0.228
10.8,-2.775,-3.605,-2.319,3.769,-3.596
6.113,-1.274,-3.655,1.456,5.45,-3.596
5.914,0.759,-3.569,-1.633,-3.34,-3.619
16.9,0.114,-0.089,4.635,3.698,-0.132
7.99,-1.57,-3.573,13.258,1.078,-3.596
4.141,0.894,-3.569,0.095,-2.55,-3.615
19.612,1.26,-0.223,9.34,-0.204,-0.134
13.269,-3.931,-0.076,8.241,5.75,-0.321
13.259,-0.877,-0.073,7.577,3.478,-0.229
7.599,3.657,-3.592,-0.366,2.423,-3.607
13.259,-0.877,-0.073,5.379,2.646,-0.126
4.141,0.894,-3.569,-2.212,5.327,-3.598
11.318,4.406,-3.578,10.794,-0.925,-3.61
-1.107,-4.294,-0.121,-1.581,2.779,-0.127
9.44,0.256,-3.578,1.456,5.45,-3.596
0.348,-5.323,-0.219,-0.41,2.099,-0.125
10.794,-0.925,-3.61,0.222,1.459,-3.606
9.463,-4.685,-3.595,-1.614,-5.312,-3.616
4.075,-3.554,-3.715,2.691,4.267,-3.6
11.325,4.169,-3.603,0.095,-2.55,-3.615
6.011,-0.006,-3.66,-1.614,-5.312,-3.616
9.409,0.278,-0.129,3.73,0.708,-0.119
17.243,-4.082,-0.075,4.828,2.868,-0.153
-1.475,-2.758,-0.118,-1.581,2.779,-0.127
19.612,1.26,-0.223,7.17,0.715,-0.101
-2.068,-5.171,-0.082,-0.988,4.719,-0.135
17.243,-4.082,-0.075,7.703,-2.752,-0.136
5.783,-0.815,-0.091,17.243,-4.082,-0.075
10.404,2.467,-0.1,14.507,-0.41,-0.126
19.682,-0.476,-0.174,6.783,5.162,-0.178
11.318,4.406,-3.578,5.755,-3.099,-3.597
0.331,-1.606,-3.613,13.258,1.078,-3.596
17.243,-4.082,-0.075,10.477,4.735,-0.106
6.113,-1.274,-3.655,13.258,1.078,-3.596
0.074,-4.116,-0.122,-0.327,5.318,-0.123
7.17,0.715,-0.101,8.241,5.75,-0.321
10.8,-2.775,-3.605,2.665,5.397,-3.597
5.755,-3.099,-3.597,11.325,4.169,-3.603
11.318,4.406,-3.578,0.222,1.459,-3.606
4.243,5.393,-3.594,6.113,-1.274,-3.655
5.822,5.351,-3.593,1.071,-5.126,-3.626
5.755,-3.099,-3.597,2.604,3.763,-3.588
15.298,-2.441,-0.083,7.17,0.715,-0.101
6.011,-0.006,-3.66,0.222,1.459,-3.606
7.885,-3.597,-3.598,2.665,5.397,-3.597
7.703,-2.752,-0.136,3.73,0.708,-0.119
-4.959,5.839,-0.393,-11.728,-3.097,-0.3
-0.779,-2.053,-0.361,-6.081,0.563,-0.374
-0.058,-0.047,-3.218,-5.083,-0.82,-3.213
-1.163,2.372,-3.262,-6.686,2.231,-3.011
-7.969,3.634,-0.558,-8.015,-2.082,-0.577
6.463,8.785,-0.344,-6.058,0.553,-0.374
-0.454,5.827,-0.382,5.751,5.474,-0.367
-0.815,3.867,-0.366,-9.211,-4.772,-0.325
0.583,-0.739,-0.36,-8.015,-2.082,-0.577
-2.376,-2.25,-0.359,-9.062,-4.775,-0.327
5.235,3.558,-0.376,-8.015,-2.082,-0.577
0.445,1.236,-0.36,6.463,8.785,-0.344
1.449,2.197,-0.356,-7.942,5.824,-0.559
-0.815,3.867,-0.366,-9.758,3.57,-0.345
0.381,3.784,-0.363,-11.938,-5.186,-0.282
-9.758,3.57,-0.345,-9.458,-3.729,-0.333
5.751,5.474,-0.367,-4.253,-4.228,-0.636
-3.111,3.898,-0.376,5.751,5.474,-0.367
1.294,9.493,-0.355,-5.731,-4.412,-0.596
-9.121,6.004,-0.363,-4.19,-2.964,-0.362
-4.904,4.66,-0.369,-5.271,-2.158,-0.367
6.64,7.199,-0.357,-5.271,-2.158,-0.367
5.751,5.474,-0.367,-9.211,-4.772,-0.325
1.294,9.493,-0.355,-10.72,7.34,-0.336
-1.231,3.377,-3.305,-6.686,2.231,-3.011
-4.904,4.66,-0.369,-7.997,-4.781,-0.488
-11.747,-2.184,-0.3,-6.081,0.563,-0.374
-6.706,5.828,-0.382,-6.058,0.553,-0.374
-10.72,7.34,-0.336,-8.015,-2.082,-0.577
-10.72,7.34,-0.336,-6.058,0.553,-0.374
-2.376,-2.25,-0.359,-7.898,2.369,-0.594
1.449,2.197,-0.356,-11.747,-2.184,-0.3
5.235,3.558,-0.376,-4.66,1.072,-0.37
-0.779,-2.053,-0.361,-9.458,-3.729,-0.333
0.519,2.12,-0.36,-9.458,-3.729,-0.333
-5.434,-0.865,-0.367,-9.062,-4.775,-0.327
-7.969,3.634,-0.558,-11.728,-3.097,-0.3
-10.72,7.34,-0.336,-4.19,-2.964,-0.362
-2.239,5.82,-0.382,6.463,8.785,-0.344
-6.706,5.828,-0.382,3.712,2.522,-0.382
0.583,-0.739,-0.36,6.64,7.199,-0.357
-3.111,3.898,-0.376,-7.942,5.824,-0.559
-2.376,-2.25,-0.359,-11.938,-5.186,-0.282
0.287,7.787,-0.375,-5.434,-0.865,-0.367
-3.111,3.898,-0.376,-4.253,-4.228,-0.636
-10.72,7.34,-0.336,-9.211,-4.772,-0.325
-4.904,4.66,-0.369,-11.274,-3.74,-0.307
-6.706,5.828,-0.382,-5.731,-4.412,-0.596
-6.706,5.828,-0.382,-3.58,1.213,-0.369
-11.747,-2.184,-0.3,-6.961,-4.759,-0.531
0.381,3.784,-0.363,-7.935,3.523,-0.589
0.287,7.787,-0.375,-5.731,-4.412,-0.596
0.445,1.236,-0.36,5.235,3.558,-0.376
-1.215,1.247,-3.227,-6.626,1.144,-3.212
-4.959,5.839,-0.393,-9.16,-2.19,-0.35
-7.969,3.634,-0.558,-5.271,-2.158,-0.367
6.463,8.785,-0.344,-8.005,-1.182,-0.582
-11.938,-5.186,-0.282,-6.058,0.553,-0.374
-6.706,5.828,-0.382,0.583,-0.739,-0.36
3.712,2.522,-0.382,-7.997,-4.781,-0.488
-7.969,3.634,-0.558,-5.731,-4.412,-0.596
0.287,7.787,-0.375,-4.756,3.837,-0.37
-4.66,1.072,-0.37,-11.747,-2.184,-0.3
-3.111,3.898,-0.376,-7.997,-4.781,-0.488
-0.815,3.867,-0.366,-7.935,3.523,-0.589
0.287,7.787,-0.375,-8.005,-1.182,-0.582
-0.815,3.867,-0.366,-0.779,-2.053,-0.361
-4.959,5.839,-0.393,-9.458,-3.729,-0.333
0.519,2.12,-0.36,-9.16,-2.19,-0.35
-7.898,2.369,-0.594,-9.062,-4.775,-0.327
-1.266,1.245,-0.365,-7.997,-4.781,-0.488
0.287,7.787,-0.375,-9.062,-4.775,-0.327
1.971,6.01,-0.371,6.463,8.785,-0.344
1.449,2.197,-0.356,-9.458,-3.729,-0.333
-10.72,7.34,-0.336,-11.728,-3.097,-0.3
-4.959,5.839,-0.393,-6.961,-4.759,-0.531
-0.815,3.867,-0.366,-5.271,-2.158,-0.367
-6.706,5.828,-0.382,-9.458,-3.729,-0.333
2.723,2.546,-0.354,-11.274,-3.74,-0.307
-3.111,3.898,-0.376,-9.734,0.544,-0.345
-6.706,5.828,-0.382,2.723,2.546,-0.354
0.445,1.236,-0.36,-4.253,-4.228,-0.636
-4.161,-2.931,-0.357,-9.16,-2.19,-0.35
-0.454,5.827,-0.382,-9.121,6.004,-0.363
0.287,7.787,-0.375,-9.211,-4.772,-0.325
0.287,7.787,-0.375,1.449,2.197,-0.356
-4.756,3.837,-0.37,-10.72,7.34,-0.336
3.712,2.522,-0.382,-8.005,-1.182,-0.582
1.449,2.197,-0.356,-9.734,0.544,-0.345
2.232,2.542,-3.222,-6.686,2.231,-3.011
1.971,6.01,-0.371,-4.702,2.216,-0.368
0.287,7.787,-0.375,-9.958,-3.871,-0.325
0.381,3.784,-0.363,-11.728,-3.097,-0.3
-9.121,6.004,-0.363,-11.938,-5.186,-0.282
0.381,3.784,-0.363,-0.779,-2.053,-0.361
-0.454,5.827,-0.382,-10.72,7.34,-0.336
-5.434,-0.865,-0.367,-9.758,3.57,-0.345
0.381,3.784,-0.363,-9.458,-3.729,-0.333
6.64,7.199,-0.357,-9.121,6.004,-0.363
0.583,-0.739,-0.36,-5.731,-4.412,-0.596
0.004,3.321,-0.073,5.48,7.138,-0.091
4.462,4.394,-0.061,3.503,-0.572,-0.056
0.004,3.321,-0.073,1.849,-1.689,-0.004
0.004,3.321,-0.073,3.358,-1.759,-0.011
5.161,9.391,-0.118,1.849,-1.689,-0.004
0.004,3.321,-0.073,3.503,-0.572,-0.056
4.462,4.394,-0.061,1.849,-1.689,-0.004
0.047,-0.008,-0.088,5.161,9.391,-0.118
5.161,9.391,-0.118,3.503,-0.572,-0.056
3.365,1.68,-0.067,5.161,9.391,-0.118
5.48,7.138,-0.091,3.358,-1.759,-0.011
0.004,3.321,-0.073,5.161,9.391,-0.118
5.48,7.138,-0.091,1.849,-1.689,-0.004
4.462,4.394,-0.061,5.161,9.391,-0.118
0.047,-0.008,-0.088,5.48,7.138,-0.091
3.365,1.68,-0.067,5.48,7.138,-0.091
5.48,7.138,-0.091,3.503,-0.572,-0.056
5.161,9.391,-0.118,3.358,-1.759,-0.011
0.047,-0.008,-0.088,4.462,4.394,-0.061
4.462,4.394,-0.061,3.358,-1.759,-0.011
0.004,3.321,-0.073,4.462,4.394,-0.061
0.047,-0.008,-0.088,3.358,-1.759,-0.011
0.004,3.321,-0.073,3.365,1.68,-0.067
0.047,-0.008,-0.088,3.365,1.68,-0.067
3.365,1.68,-0.067,1.849,-1.689,-0.004
0.047,-0.008,-0.088,3.503,-0.572,-0.056
3.365,1.68,-0.067,3.358,-1.759,-0.011
0.047,-0.008,-0.088,0.004,3.321,-0.073
3.365,1.68,-0.067,4.462,4.394,-0.061
4.462,4.394,-0.061,5.48,7.138,-0.091
0.047,-0.008,-0.088,1.849,-1.689,-0.004
5.48,7.138,-0.091,5.161,9.391,-0.118
3.365,1.68,-0.067,3.503,-0.572,-0.056
3.503,-0.572,-0.056,1.849,-1.689,-0.004
3.358,-1.759,-0.011,1.849,-1.689,-0.004
3.503,-0.572,-0.056,3.358,-1.759,-0.011
4.475,4.669,-0.061,3.576,-1.549,-0.011
4.565,4.704,-0.061,1.999,-1.555,-0.004
5.426,9.458,-0.118,2.106,-1.597,-0.004
0.474,0.239,-0.088,3.782,-1.719,-0.011
0.079,0.206,-0.088,1.898,-1.625,-0.004
3.616,-0.518,-0.056,3.469,-1.584,-0.011
4.563,4.714,-0.061,2.091,-1.436,-0.004
0.401,3.611,-0.073,3.446,2.03,-0.067
0.297,0.437,-0.088,0.175,3.605,-0.073
0.223,3.71,-0.073,4.73,4.871,-0.061
4.503,4.577,-0.061,5.587,9.594,-0.118
3.626,-0.538,-0.056,3.855,-1.274,-0.011
0.348,0.375,-0.088,1.934,-1.542,-0.004
3.543,1.703,-0.067,4.954,4.615,-0.061
3.665,-0.442,-0.056,2.043,-1.273,-0.004
5.67,7.144,-0.091,3.902,-0.437,-0.056
0.017,3.652,-0.073,3.552,-1.511,-0.011
3.678,-0.296,-0.056,3.845,-1.703,-0.011
0.025,3.691,-0.073,5.809,7.245,-0.091
0.326,3.652,-0.073,3.588,-0.131,-0.056
0.114,0.427,-0.088,3.877,-0.172,-0.056
0.115,3.781,-0.073,5.776,7.311,-0.091
5.937,7.348,-0.091,5.431,9.695,-0.118
0.358,0.081,-0.088,3.654,-1.515,-0.011
3.715,1.803,-0.067,5.574,7.193,-0.091
0.009,3.636,-0.073,4.61,4.488,-0.061
5.303,9.499,-0.118,1.992,-1.453,-0.004
5.903,7.632,-0.091,1.874,-1.573,-0.004
0.127,0.427,-0.088,5.589,7.509,-0.091
3.764,1.696,-0.067,5.595,7.49,-0.091
3.38,1.859,-0.067,5.456,9.417,-0.118
3.38,-1.562,-0.011,2.184,-1.59,-0.004
3.581,1.99,-0.067,4.608,4.702,-0.061
0.228,3.425,-0.073,3.716,-0.349,-0.056
0.267,3.343,-0.073,3.585,-0.346,-0.056
0.393,3.71,-0.073,4.714,4.872,-0.061
3.606,2.054,-0.067,3.932,-0.364,-0.056
5.702,7.496,-0.091,5.166,9.404,-0.118
4.513,4.725,-0.061,1.991,-1.588,-0.004
4.925,4.679,-0.061,3.817,-1.408,-0.011
3.756,-0.462,-0.056,3.361,-1.55,-0.011
0.485,0.331,-0.088,4.883,4.857,-0.061
0.455,0.058,-0.088,5.335,9.495,-0.118
3.899,-0.397,-0.056,3.643,-1.357,-0.011
0.15,0.358,-0.088,3.76,-1.738,-0.011
3.576,-1.649,-0.011,2.29,-1.329,-0.004
4.847,4.559,-0.061,5.276,9.704,-0.118
3.971,-0.25,-0.056,3.552,-1.332,-0.011
0.136,0.383,-0.088,4.698,4.524,-0.061
3.855,1.803,-0.067,4.857,4.775,-0.061
0.424,3.552,-0.073,3.566,-0.303,-0.056
3.453,1.72,-0.067,1.949,-1.474,-0.004
0.048,3.679,-0.073,4.513,4.482,-0.061
3.808,2.172,-0.067,5.807,7.377,-0.091
0.326,0.083,-0.088,4.72,4.698,-0.061
0.166,3.816,-0.073,5.659,9.804,-0.118
5.847,7.576,-0.091,2.325,-1.263,-0.004
0.041,3.633,-0.073,5.338,9.474,-0.118
0.417,3.585,-0.073,2.081,-1.444,-0.004
5.682,7.356,-0.091,3.51,-0.125,-0.056
0.233,0.04,-0.088,1.948,-1.218,-0.004
5.526,9.454,-0.118,1.975,-1.248,-0.004
0.148,3.805,-0.073,3.837,-0.32,-0.056
5.33,9.867,-0.118,3.85,-0.304,-0.056
-7.343,-0.05,-0.582,1.303,1.26,-0.399
-8.921,0.009,-0.312,-4.407,3.033,-0.344
-7.343,-0.05,-0.582,1.365,-0.953,-0.324
-10.5,-0.006,-0.299,-4.276,0.492,-0.348
-11.782,1.312,-0.671,1.365,-0.953,-0.324
-4.276,0.492,-0.348,1.365,-0.953,-0.324
-7.343,-0.05,-0.582,0.504,2.392,-0.364
-10.5,-0.006,-0.299,0.504,2.392,-0.364
-1.987,-0.594,-0.344,-8.921,0.009,-0.312
-0.008,-0.01,-0.329,-11.782,1.312,-0.671
-4.276,0.492,-0.348,1.417,2.325,-0.362
1.39,-1.018,-0.323,-0.262,3.843,-0.369
-11.782,1.312,-0.671,-1.466,2.369,-0.375
-10.5,-0.006,-0.299,1.39,-1.018,-0.323
-8.921,0.009,-0.312,1.417,2.325,-0.362
-12.054,0.029,-0.296,-0.262,3.843,-0.369
-1.987,-0.594,-0.344,-11.782,1.312,-0.671
-7.035,-1.476,-0.656,1.417,2.325,-0.362
-7.035,-1.476,-0.656,-4.407,3.033,-0.344
-11.782,1.312,-0.671,1.39,-1.018,-0.323
-4.267,-0.741,-0.35,1.274,1.677,-0.4
-8.921,0.009,-0.312,-4.022,1.777,-0.35
-4.267,-0.741,-0.35,1.365,-0.953,-0.324
-5.752,0.335,-0.346,1.303,1.26,-0.399
-12.054,0.029,-0.296,1.39,-1.018,-0.323
-1.987,-0.594,-0.344,-12.054,0.029,-0.296
-4.267,-0.741,-0.35,0.504,2.392,-0.364
-7.035,-1.476,-0.656,-12.054,0.029,-0.296
-12.054,0.029,-0.296,-4.407,3.033,-0.344
-7.035,-1.476,-0.656,0.504,2.392,-0.364
-11.782,1.312,-0.671,1.303,1.26,-0.399
-12.054,0.029,-0.296,0.504,2.392,-0.364
-1.987,-0.594,-0.344,-7.035,-1.476,-0.656
-10.5,-0.006,-0.299,1.303,1.26,-0.399
-7.343,-0.05,-0.582,1.417,2.325,-0.362
-12.054,0.029,-0.296,-1.466,2.369,-0.375
-8.921,0.009,-0.312,1.365,-0.953,-0.324
-12.054,0.029,-0.296,1.365,-0.953,-0.324
-4.267,-0.741,-0.35,-10.5,-0.006,-0.299
-5.752,0.335,-0.346,1.365,-0.953,-0.324
-4.407,3.033,-0.344,1.303,1.26,-0.399
-11.782,1.312,-0.671,0.504,2.392,-0.364
1.365,-0.953,-0.324,-4.407,3.033,-0.344
-8.921,0.009,-0.312,-0.262,3.843,-0.369
-10.5,-0.006,-0.299,-1.466,2.369,-0.375
-4.267,-0.741,-0.35,-11.782,1.312,-0.671
-7.343,-0.05,-0.582,-1.466,2.369,-0.375
-7.343,-0.05,-0.582,1.274,1.677,-0.4
-5.752,0.335,-0.346,1.274,1.677,-0.4
-10.5,-0.006,-0.299,-4.407,3.033,-0.344
-4.267,-0.741,-0.35,1.39,-1.018,-0.323
-4.022,1.777,-0.35,1.274,1.677,-0.4
-7.035,-1.476,-0.656,1.365,-0.953,-0.324
-4.276,0.492,-0.348,1.303,1.26,-0.399
-7.035,-1.476,-0.656,1.274,1.677,-0.4
-12.054,0.029,-0.296,-4.022,1.777,-0.35
-11.782,1.312,-0.671,-4.407,3.033,-0.344
1.365,-0.953,-0.324,-0.262,3.843,-0.369
-4.022,1.777,-0.35,1.303,1.26,-0.399
-10.5,-0.006,-0.299,1.365,-0.953,-0.324
1.365,-0.953,-0.324,-4.022,1.777,-0.35
-0.008,-0.01,-0.329,-7.343,-0.05,-0.582
-5.752,0.335,-0.346,-12.054,0.029,-0.296
-11.782,1.312,-0.671,1.417,2.325,-0.362
-8.921,0.009,-0.312,1.39,-1.018,-0.323
-4.022,1.777,-0.35,1.417,2.325,-0.362
-12.054,0.029,-0.296,1.303,1.26,-0.399
-0.008,-0.01,-0.329,-4.407,3.033,-0.344
-1.987,-0.594,-0.344,-7.343,-0.05,-0.582
-0.008,-0.01,-0.329,-10.5,-0.006,-0.299
-8.921,0.009,-0.312,0.504,2.392,-0.364
-0.008,-0.01,-0.329,-8.921,0.009,-0.312
-4.407,3.033,-0.344,1.417,2.325,-0.362
-7.035,-1.476,-0.656,-11.782,1.312,-0.671
-4.276,0.492,-0.348,1.274,1.677,-0.4
-7.343,-0.05,-0.582,-0.262,3.843,-0.369
-4.276,0.492,-0.348,0.504,2.392,-0.364
-10.5,-0.006,-0.299,-0.262,3.843,-0.369
-5.752,0.335,-0.346,-0.262,3.843,-0.369
-10.5,-0.006,-0.299,1.274,1.677,-0.4
1.39,-1.018,-0.323,-4.276,0.492,-0.348
-5.752,0.335,-0.346,-11.782,1.312,-0.671
-8.921,0.009,-0.312,1.303,1.26,-0.399
-0.008,-0.01,-0.329,-12.054,0.029,-0.296
-12.054,0.029,-0.296,-4.276,0.492,-0.348
-7.035,-1.476,-0.656,-0.262,3.843,-0.369
-12.054,0.029,-0.296,1.417,2.325,-0.362
-11.782,1.312,-0.671,-0.262,3.843,-0.369
-12.054,0.029,-0.296,1.274,1.677,-0.4
1.39,-1.018,-0.323,-4.022,1.777,-0.35
-10.5,-0.006,-0.299,1.417,2.325,-0.362
-4.267,-0.741,-0.35,-0.262,3.843,-0.369
-7.343,-0.05,-0.582,1.39,-1.018,-0.323
-8.921,0.009,-0.312,-1.466,2.369,-0.375
1.39,-1.018,-0.323,-4.407,3.033,-0.344
-11.782,1.312,-0.671,-4.276,0.492,-0.348
-7.035,-1.476,-0.656,-1.466,2.369,-0.375
-11.782,1.312,-0.671,-4.022,1.777,-0.35
-4.267,-0.741,-0.35,-12.054,0.029,-0.296
-4.407,3.033,-0.344,1.274,1.677,-0.4
2.168,2.267,-0.341,3.77,-3.212,-0.359
-0.261,3.145,-0.3,2.371,-3.475,-0.35
-0.261,3.145,-0.3,4.887,2.513,-0.34
-0.212,-0.264,-0.322,4.897,0.641,-0.352
1.008,2.637,-0.331,4.719,-4.467,-0.369
4.616,0.536,-2.671,0.238,-5.578,-2.612
2.168,2.267,-0.341,4.719,-4.467,-0.369
4.887,2.513,-0.34,4.719,-4.467,-0.369
0.031,2.096,-0.314,1.765,-5.586,-0.352
4.887,2.513,-0.34,3.77,-3.212,-0.359
-0.075,0.883,-0.312,1.765,-5.586,-0.352
4.897,0.641,-0.352,1.765,-5.586,-0.352
2.163,2.781,2.449,3.085,-3.437,2.431
0.574,-0.001,-0.32,4.371,-6.247,-0.362
0.031,2.096,-0.314,3.77,-3.212,-0.359
2.163,2.781,2.449,3.458,-4.622,2.426
-0.261,3.145,-0.3,4.719,-4.467,-0.369
1.008,2.637,-0.331,3.77,-3.212,-0.359
-0.261,3.145,-0.3,4.897,0.641,-0.352
-0.075,0.883,-0.312,4.371,-6.247,-0.362
-0.075,0.883,-0.312,3.77,-3.212,-0.359
0.494,-4.026,2.442,4.725,-0.838,2.437
-0.212,-0.264,-0.322,4.935,-1.653,-0.358
2.168,2.267,-0.341,1.765,-5.586,-0.352
1.008,2.637,-0.331,4.371,-6.247,-0.362
1.676,-3.379,2.446,2.163,2.781,2.449
1.008,2.637,-0.331,2.913,-5.456,-0.355
4.581,-1.146,-2.649,1.607,-5.951,-2.605
2.33,0.38,-0.345,2.913,-5.456,-0.355
0.494,-4.026,2.442,4.62,0.523,2.441
2.168,2.267,-0.341,4.371,-6.247,-0.362
2.168,2.267,-0.341,2.371,-3.475,-0.35
2.33,0.38,-0.345,1.765,-5.586,-0.352
0.769,0.394,2.429,4.555,-3.877,2.429
-0.075,0.883,-0.312,4.887,2.513,-0.34
2.33,0.38,-0.345,4.371,-6.247,-0.362
-0.212,-0.264,-0.322,2.913,-5.456,-0.355
4.62,0.523,2.441,3.458,-4.622,2.426
-0.261,3.145,-0.3,3.592,-0.304,-0.35
1.008,2.637,-0.331,2.371,-3.475,-0.35
-0.261,3.145,-0.3,2.913,-5.456,-0.355
0.494,-4.026,2.442,2.163,2.781,2.449
0.494,-4.026,2.442,5.453,1.3,2.453
0.031,2.096,-0.314,2.371,-3.475,-0.35
3.592,-0.304,-0.35,4.371,-6.247,-0.362
3.592,-0.304,-0.35,1.765,-5.586,-0.352
5.453,1.3,2.453,4.555,-3.877,2.429
0.031,2.096,-0.314,4.371,-6.247,-0.362
1.888,-2.392,2.448,5.453,1.3,2.453
4.887,2.513,-0.34,4.371,-6.247,-0.362
0.494,-4.026,2.442,2.563,0.895,2.432
4.887,2.513,-0.34,2.371,-3.475,-0.35
0.756,-0.295,2.427,4.555,-3.877,2.429
2.33,0.38,-0.345,4.719,-4.467,-0.369
4.616,0.536,-2.671,1.607,-5.951,-2.605
0.756,-0.295,2.427,3.458,-4.622,2.426
-0.212,-0.264,-0.322,4.719,-4.467,-0.369
-0.075,0.883,-0.312,2.913,-5.456,-0.355
-0.261,3.145,-0.3,4.935,-1.653,-0.358
0.031,2.096,-0.314,3.659,-1.774,-0.349
0.031,2.096,-0.314,4.897,0.641,-0.352
2.563,0.895,2.432,4.555,-3.877,2.429
1.008,2.637,-0.331,4.935,-1.653,-0.358
0.031,2.096,-0.314,4.719,-4.467,-0.369
1.008,2.637,-0.331,1.765,-5.586,-0.352
4.897,0.641,-0.352,2.913,-5.456,-0.355
0.769,0.394,2.429,3.458,-4.622,2.426
2.563,0.895,2.432,3.458,-4.622,2.426
4.935,-1.653,-0.358,1.765,-5.586,-0.352
-0.212,-0.264,-0.322,4.887,2.513,-0.34
3.592,-0.304,-0.35,2.913,-5.456,-0.355
0.574,-0.001,-0.32,2.913,-5.456,-0.355
1.008,2.637,-0.331,3.659,-1.774,-0.349
4.897,0.641,-0.352,4.719,-4.467,-0.369
4.634,-2.221,-2.64,0.238,-5.578,-2.612
4.887,2.513,-0.34,2.913,-5.456,-0.355
-0.261,3.145,-0.3,3.77,-3.212,-0.359
2.168,2.267,-0.341,2.913,-5.456,-0.355
-0.261,3.145,-0.3,3.659,-1.774,-0.349
-0.261,3.145,-0.3,4.371,-6.247,-0.362
4.616,0.536,-2.671,0.624,-3.813,-2.627
0.574,-0.001,-0.32,1.765,-5.586,-0.352
4.887,2.513,-0.34,1.765,-5.586,-0.352
-0.261,3.145,-0.3,1.765,-5.586,-0.352
4.581,-1.146,-2.649,0.238,-5.578,-2.612
2.163,2.781,2.449,4.555,-3.877,2.429
0.574,-0.001,-0.32,4.719,-4.467,-0.369
-0.212,-0.264,-0.322,1.765,-5.586,-0.352
0.031,2.096,-0.314,2.913,-5.456,-0.355
5.453,1.3,2.453,3.085,-3.437,2.431
-0.075,0.883,-0.312,4.935,-1.653,-0.358
0.031,2.096,-0.314,4.935,-1.653,-0.358
1.888,-2.392,2.448,2.163,2.781,2.449
-0.075,0.883,-0.312,4.719,-4.467,-0.369
5.453,1.3,2.453,3.458,-4.622,2.426
-0.212,-0.264,-0.322,4.371,-6.247,-0.362
1.676,-3.379,2.446,5.453,1.3,2.453
4.616,0.536,-2.671,4.975,-5.69,-2.598
2.9,-2.609,2.431,2.163,2.781,2.449
4.897,0.641,-0.352,4.371,-6.247,-0.362
-2.022,6.471,-0.146,-4.758,0.005,-0.143
7.442,4.74,-0.18,12.525,4.598,-0.202
4.233,0.326,-0.141,7.442,4.74,-0.18
-0.022,-0.005,-0.136,1.45,7.048,-0.132
4.233,0.326,-0.141,5.034,6.602,-0.165
-2.022,6.471,-0.146,-3.987,1.736,-0.128
5.034,6.602,-0.165,10.844,3.387,-0.197
5.899,2.099,-0.142,12.746,6.385,-0.165
7.411,3.289,-0.181,12.746,6.385,-0.165
-0.022,-0.005,-0.136,1.273,6.004,-0.161
4.354,2.274,-0.147,10.844,3.387,-0.197
-1.864,4.512,-0.154,-3.989,-0.066,-0.122
7.994,0.203,-0.117,12.525,4.598,-0.202
7.994,0.203,-0.117,5.896,6.223,-0.177
-3.987,1.736,-0.128,0.063,5.844,-0.159
5.034,6.602,-0.165,12.746,6.385,-0.165
2.487,0.227,-0.146,7.994,0.203,-0.117
-2.022,6.471,-0.146,-3.091,0.112,-0.132
-0.099,2.214,-0.145,1.45,7.048,-0.132
-3.091,0.112,-0.132,-0.362,6.222,-0.176
2.487,0.227,-0.146,10.844,3.387,-0.197
2.487,0.227,-0.146,12.746,6.385,-0.165
4.354,2.274,-0.147,9.145,4.591,-0.198
4.354,2.274,-0.147,12.746,6.385,-0.165
-1.864,4.512,-0.154,-4.758,0.005,-0.143
-4.758,0.005,-0.143,0.063,5.844,-0.159
-3.091,0.112,-0.132,0.063,5.844,-0.159
4.233,0.326,-0.141,9.145,4.591,-0.198
-3.091,0.112,-0.132,0.04,6.924,-0.165
7.411,3.289,-0.181,12.525,4.598,-0.202
-3.947,3.647,-0.144,0.04,6.924,-0.165
5.075,3.987,-0.19,12.525,4.598,-0.202
5.075,3.987,-0.19,12.746,6.385,-0.165
-3.091,0.112,-0.132,-2.922,7.149,-0.141
7.601,0.949,-0.129,8.421,6.727,-0.156
2.487,0.227,-0.146,7.411,3.289,-0.181
5.896,6.223,-0.177,12.525,4.598,-0.202
7.442,4.74,-0.18,12.746,6.385,-0.165
7.601,0.949,-0.129,12.746,6.385,-0.165
-3.987,1.736,-0.128,0.04,6.924,-0.165
-0.022,-0.005,-0.136,2.912,5.921,-0.14
2.487,0.227,-0.146,9.145,4.591,-0.198
5.034,6.602,-0.165,12.525,4.598,-0.202
4.354,2.274,-0.147,12.525,4.598,-0.202
5.899,2.099,-0.142,10.844,3.387,-0.197
2.487,0.227,-0.146,7.601,0.949,-0.129
5.896,6.223,-0.177,12.746,6.385,-0.165
-3.989,-0.066,-0.122,-2.922,7.149,-0.141
2.487,0.227,-0.146,5.896,6.223,-0.177
-3.987,1.736,-0.128,-2.922,7.149,-0.141
7.601,0.949,-0.129,5.034,6.602,-0.165
4.233,0.326,-0.141,12.746,6.385,-0.165
-3.989,-0.066,-0.122,0.04,6.924,-0.165
4.354,2.274,-0.147,8.421,6.727,-0.156
2.487,0.227,-0.146,5.034,6.602,-0.165
